Latitude,Longitude,Signal_Strength,NW_provider
75.011179,23.063387,19,1
73.345119,27.347379,24,1
84.583277,18.528202,18,3
72.391988,15.428451,90,2
86.142017,24.976759,10,0
78.416396,25.253908,96,0
72.449281,30.964849,97,3
75.416367,13.681235,16,3
75.018297,10.485182,63,0
69.240399,28.241338,22,3
69.472592,12.083613,3,0
68.349959,17.365543,35,3
85.707299,27.193766,71,2
86.859972,31.895094,1,0
77.147425,19.205132,75,2
80.012171,17.501251,78,3
68.189365,26.469928,80,0
76.849949,20.662966,54,1
76.661424,21.603434,84,3
72.961896,25.145062,14,0
78.281238,31.550146,72,0
72.979054,31.945155,8,0
81.75577,12.542591,92,3
86.5079,22.020929,14,2
82.943491,28.106938,36,3
69.386226,24.70754,30,0
79.528869,28.26648,95,3
72.514635,22.703708,44,1
80.634033,31.558808,24,1
75.371341,31.714958,8,1
78.192036,29.984158,53,0
70.147044,32.444762,59,1
73.695107,23.845313,85,2
70.238303,23.922131,11,0
84.529176,29.18732,42,1
86.272714,12.749084,35,0
80.351511,19.458045,96,2
67.374635,10.788056,87,2
72.634958,16.289594,31,3
86.622884,16.651313,45,3
76.8791,18.757428,31,2
80.821902,18.754039,31,1
86.291833,24.74909,56,1
67.965133,11.447877,53,0
79.187416,10.151424,52,0
74.218071,23.627739,16,3
86.861702,27.367685,64,2
82.117354,25.907909,1,0
80.355931,25.525571,87,2
71.761183,24.131028,88,1
81.752726,14.181435,21,0
86.758357,12.592077,60,1
79.561145,12.684326,70,3
79.209496,28.525502,7,3
85.91717,31.606537,96,3
77.876162,29.767788,42,2
82.896055,21.46587,100,2
83.469445,16.598863,59,0
79.790268,30.644884,29,3
71.946663,11.907689,49,2
76.126872,21.140948,81,1
78.303007,9.725787,19,2
70.139564,17.601176,99,0
80.498699,15.783371,89,0
84.322016,24.94265,34,2
79.068021,14.563813,1,1
79.75024,23.857907,69,0
78.214017,26.47572,22,0
74.316366,23.109575,10,3
72.558736,26.117021,64,2
74.58352,16.231675,90,1
71.336322,19.838967,43,3
71.723918,31.875166,32,1
73.111784,30.257954,27,3
68.697868,9.438381,2,3
82.281804,21.197276,62,2
78.939366,13.662045,91,0
84.102555,26.734912,0,0
80.525092,11.377773,27,3
67.13013,33.040185,26,3
70.575734,24.649295,62,3
74.885573,13.625096,78,1
81.841968,8.890305,10,2
81.579633,21.566245,91,1
69.851526,15.516777,71,2
80.198553,31.841908,43,2
68.076984,22.248264,78,0
70.299388,28.04719,66,0
85.110916,14.3396,32,0
73.635625,24.826496,36,0
74.803588,18.655871,52,2
74.360984,10.03994,18,3
68.605836,27.43311,18,2
83.649627,16.334397,38,1
85.717011,15.600262,22,3
70.187486,19.83082,11,1
70.166219,12.130634,93,0
70.920271,24.312687,31,1
78.504716,24.156044,2,0
83.062334,32.05257,57,2
70.787565,29.821022,85,1
70.310298,25.088981,76,0
85.980776,8.753333,14,0
74.881087,31.687409,77,3
79.93015,17.807184,73,2
73.019103,30.726551,96,0
84.097952,16.87079,26,1
84.85145,15.060754,41,2
68.368495,10.859325,30,1
69.756789,15.87454,9,1
67.193936,11.937471,38,0
86.503304,10.579056,46,1
68.975549,8.856931,27,0
73.176501,10.477994,85,3
80.767873,13.683605,74,2
74.496498,19.415671,57,2
81.476411,13.64759,59,2
85.092848,15.969044,52,2
83.134636,22.678585,11,0
80.504624,12.634361,15,0
82.70194,13.61798,91,3
71.103256,13.29114,21,3
82.016772,21.729573,88,0
82.393057,28.214484,29,0
84.06909,30.211404,67,3
82.260683,20.179941,16,0
73.146413,15.139852,92,0
71.307399,10.6757,10,1
82.003583,20.873914,74,2
68.451724,18.820651,14,2
73.178089,33.056249,20,3
85.673751,29.225506,56,1
72.096996,28.422778,87,0
78.801335,10.727033,15,2
77.802589,32.08996,61,0
80.619118,12.667236,35,3
74.506887,32.040156,23,2
76.407285,26.355619,83,1
74.922459,12.332704,11,0
83.125336,11.500222,23,0
76.436861,22.5341,95,0
83.608878,30.023403,48,0
82.226472,30.940531,28,1
72.370227,28.339761,4,0
69.752906,19.839402,0,2
71.69245,18.340528,31,2
74.909458,12.064573,20,1
78.767415,12.835981,18,2
72.647694,24.059727,71,0
76.063018,14.555084,60,0
84.029287,19.52119,85,2
76.748698,32.596073,73,3
85.565836,16.697247,53,2
69.991528,25.359437,11,2
77.621823,25.515073,22,3
75.904382,10.657296,73,1
69.175727,22.747535,70,3
67.536396,25.074228,100,0
75.527221,33.483481,17,0
83.273902,9.294681,62,3
79.173682,22.30772,61,3
74.373449,9.262169,51,1
81.835088,23.116103,60,3
69.659194,33.276252,5,1
81.468904,9.751228,22,0
67.090726,30.399766,50,0
80.608806,13.015667,83,1
84.419642,24.9779,18,0
77.724686,28.652091,15,0
69.850372,12.251061,77,1
80.099811,29.56183,28,0
84.040881,24.108039,13,3
81.580459,32.083103,51,0
69.382133,30.985925,15,0
74.262547,20.975806,29,2
73.360632,25.545539,95,2
83.960463,32.649972,46,1
75.705455,30.038001,24,3
71.504852,28.368841,41,2
82.749633,30.132352,31,1
69.707821,17.590613,96,2
83.287207,30.298867,62,0
76.357697,31.372624,15,3
86.554329,22.991825,48,3
71.612869,13.894969,14,0
75.913799,24.470869,1,2
83.990213,11.888457,45,2
77.553552,8.774501,8,1
80.179835,10.128113,52,1
84.256533,12.894973,89,3
72.165517,28.351746,24,2
68.39835,12.800659,18,0
78.649164,27.320186,6,1
80.272162,10.670091,58,0
67.188543,19.998058,59,3
75.935234,22.647317,31,2
78.108187,11.589757,75,2
77.961634,13.319335,87,3
79.621147,18.182169,67,3
72.02846,22.176734,70,2
69.869533,33.930487,30,1
86.337262,21.714125,45,0
76.579388,27.655709,15,0
68.795986,10.463473,84,0
73.758022,22.87948,74,1
83.322106,13.410799,90,2
83.570029,12.309015,57,2
74.879921,12.416249,64,0
72.923538,19.275561,51,3
70.47472,20.871014,13,2
82.260165,23.793212,95,0
73.921734,32.108786,1,1
74.765487,33.081006,61,2
67.287211,15.5503,56,3
71.881206,28.603923,83,3
69.710529,14.896898,63,0
79.318103,10.816654,38,3
86.588122,21.265744,84,2
71.808334,9.76681,99,3
71.416884,17.395427,49,1
77.480925,18.69936,2,0
68.474669,13.612597,95,2
85.867657,21.10884,82,0
76.370561,11.427426,100,0
68.332803,23.733193,37,0
77.199473,23.930764,78,0
79.670254,10.64822,30,2
85.943541,16.717053,96,1
79.325515,28.360826,63,0
70.057623,29.104091,26,0
85.95333,18.872787,56,2
76.844244,21.616107,3,1
74.427757,15.763656,13,0
85.720719,28.261919,22,0
84.907172,9.214924,75,2
83.054618,32.699797,58,3
73.693549,14.388188,36,2
70.358049,18.409645,29,3
78.673681,16.351992,33,2
80.819916,27.182631,13,0
76.154851,30.153947,56,2
79.780942,32.228814,4,3
82.020092,32.22842,70,3
70.471076,15.811617,40,3
70.976598,18.099609,37,2
69.454646,33.377299,68,1
74.256589,29.641747,33,0
72.159137,25.467673,52,1
80.579852,30.180907,90,0
67.327013,11.046062,95,3
79.123119,27.307409,19,2
71.311526,19.269151,50,1
84.014693,31.043632,29,3
80.704978,9.785268,69,0
83.542367,22.683527,43,1
70.253114,27.335484,23,0
82.792987,29.393212,80,3
81.136998,22.561972,36,1
82.873172,25.713759,71,3
73.776833,26.78125,54,0
76.777137,23.879906,44,0
75.573037,32.803508,98,3
86.076835,33.575115,56,3
68.593729,24.830245,92,1
77.102489,32.903195,2,2
83.902825,17.108587,85,2
68.958817,24.601977,2,3
74.757167,20.5627,91,1
67.79685,32.440539,65,3
76.382894,9.38874,99,1
72.201089,17.909708,66,3
81.028545,27.165893,50,0
76.015709,11.238021,15,3
85.285618,19.342806,53,0
80.724987,25.398869,49,2
70.076523,10.133939,32,3
68.968542,21.783269,80,0
74.913655,17.334954,37,3
84.219272,22.43136,81,1
81.304398,28.630557,37,2
68.288834,14.821376,0,3
77.19051,9.242652,86,2
81.679706,10.579005,82,3
79.911607,12.979198,17,3
71.548952,28.765763,10,2
82.372621,11.376331,1,3
69.001713,20.303421,58,1
85.082277,9.841864,38,2
86.093105,9.239184,44,0
71.162593,8.789508,96,2
71.749341,11.843619,20,3
81.007005,20.756348,18,0
69.268066,28.774137,18,1
77.393984,25.854681,55,0
82.665599,29.743836,49,2
67.988431,31.189583,68,1
80.433362,19.102769,9,2
69.576619,10.508819,22,3
84.72913,13.708513,30,2
75.803444,13.234507,70,2
72.364866,30.192078,85,2
83.841165,11.576526,74,2
86.571236,16.859151,99,3
74.866613,24.136622,94,2
80.94353,13.879784,55,3
80.096092,15.004965,23,0
72.743739,18.908985,18,1
82.364599,10.86242,90,1
82.596892,31.220783,81,2
85.679847,25.879069,56,2
67.552788,9.948928,9,1
73.445774,22.633598,82,3
69.863112,23.101449,40,1
73.315202,32.282083,80,0
83.067138,21.577316,81,2
71.072428,11.646472,45,1
70.423734,18.028718,12,3
82.956368,31.130803,13,3
81.457553,11.173353,69,2
83.805659,26.36359,47,0
71.324235,22.15282,24,3
68.249073,13.956573,23,1
78.177712,26.190869,40,0
81.268398,31.317113,43,2
75.400375,30.381119,76,3
83.214676,23.104275,12,1
71.821093,24.417111,28,0
74.772151,32.06319,98,3
83.704369,24.576304,67,2
69.226028,33.822663,99,0
80.389937,13.874726,61,0
74.259146,31.861215,83,1
69.36491,9.695922,39,1
80.424184,24.759765,64,3
79.354345,10.353761,7,2
80.100085,10.747418,81,2
67.734283,31.665209,6,3
86.219298,9.69434,56,2
84.172495,17.208865,51,3
70.158425,16.072017,62,0
79.840387,29.823718,40,1
72.789807,31.994095,70,2
84.633881,20.70824,80,3
82.270235,27.767535,86,2
83.468672,14.763614,24,1
82.097282,22.362399,77,2
79.153359,24.895069,88,0
76.541739,29.843586,40,1
77.90359,15.184995,28,3
69.76961,21.71978,2,2
78.290774,26.102349,18,3
70.860215,22.531342,4,2
76.114748,20.708967,56,0
85.656742,22.167592,86,0
86.293969,30.583021,36,0
75.323071,33.41941,25,3
75.868229,15.390822,45,1
70.999496,14.507715,10,0
75.003358,24.372043,80,2
69.767643,18.129704,4,1
79.192855,26.943085,16,1
70.79321,24.003011,31,2
72.94031,24.063893,0,2
67.488049,22.678721,31,3
73.555239,25.793439,45,0
81.769242,23.933796,41,3
69.220908,14.871807,36,3
84.265189,11.700376,57,0
83.141104,20.957096,2,2
67.258033,21.330675,71,0
70.605951,28.797366,94,3
86.458135,15.527583,21,1
83.992076,27.044151,61,3
71.066535,16.421459,29,0
72.850008,20.862266,40,3
67.26264,28.313851,72,2
82.829008,32.152509,51,3
68.604793,30.424074,42,0
83.161781,29.125714,26,3
84.842168,15.269888,9,2
67.715808,19.689632,11,0
67.047151,32.332543,57,3
84.855888,20.342087,46,0
68.805712,32.726033,52,3
77.136113,19.559002,25,3
78.310695,26.917688,70,2
68.940066,29.257489,35,3
74.559068,13.189472,25,0
72.663361,23.726599,41,1
71.505549,21.91382,90,2
84.692373,18.688086,10,2
76.923626,18.45061,6,0
76.940298,25.522096,55,0
84.078658,29.278255,66,0
75.502978,33.619976,49,3
83.820394,13.945948,92,0
74.018567,23.185663,50,0
83.938475,11.850226,54,2
67.697633,27.571549,96,1
85.392247,33.152532,17,3
72.307321,9.29879,79,1
79.827831,10.696137,96,0
73.26932,13.816472,42,1
78.69645,29.071174,19,0
78.001161,24.071241,79,0
86.548938,18.108547,19,0
67.139468,12.856792,17,1
77.976313,17.261902,92,2
78.569236,11.364618,57,3
67.495667,13.006748,51,0
72.533154,14.968343,34,1
67.770852,10.46772,1,0
84.22638,19.13997,36,1
67.763336,24.225951,29,3
71.269995,17.663108,36,3
72.095419,11.96642,17,0
73.440807,17.568485,40,1
71.735323,16.261288,64,3
67.589538,28.088842,70,2
72.294201,18.19223,50,2
83.022131,26.279881,3,0
70.617611,21.346579,74,2
68.440703,25.381122,1,0
75.357161,17.906146,2,1
78.146588,24.006504,64,2
83.269114,27.81663,27,2
71.339345,26.364799,68,2
86.721306,15.96918,83,2
72.990497,17.013676,73,0
80.946121,30.750371,25,1
80.189117,32.705729,34,2
86.906958,23.311261,0,1
78.24355,8.660047,39,2
67.336188,19.768955,41,0
77.727187,12.208647,0,2
85.414517,24.937256,13,0
77.071633,31.190262,61,2
75.318948,18.564119,100,2
73.546104,16.740445,21,0
77.275201,26.981783,21,0
86.582603,13.775246,80,3
83.921718,26.618132,97,1
70.545245,27.800109,55,1
69.387523,31.257872,25,1
76.974337,10.730124,63,1
86.956003,22.306473,27,3
72.56911,20.768142,40,1
79.54492,25.618148,16,2
77.070056,8.976796,13,3
70.177064,25.16099,66,0
71.042472,18.679209,93,2
84.680566,33.928828,16,3
76.106618,12.635851,100,3
74.950306,29.516501,30,0
72.448226,25.352006,59,0
83.723069,32.723645,51,0
69.14366,13.339894,5,1
74.388511,11.819377,83,2
68.958198,9.255832,37,0
72.106527,27.665517,45,3
86.165303,12.122354,42,0
80.351271,15.232835,42,0
73.458656,20.715377,79,2
68.922189,23.060999,81,1
77.242825,24.947477,91,1
71.722551,24.571943,21,0
86.240986,18.751034,91,3
75.344045,10.12934,36,1
79.019453,23.53955,65,3
69.981241,17.063873,89,1
73.59437,17.78504,38,0
85.643313,21.77197,30,1
82.282204,27.965863,69,1
81.111459,27.363923,37,3
81.441505,20.359529,95,1
72.994472,14.385428,75,3
72.779144,30.396097,17,1
77.487527,32.271622,20,1
85.687897,12.420544,56,0
82.282902,13.615831,22,2
67.298102,27.650785,60,1
81.233366,31.0448,86,3
72.391582,20.648493,93,3
76.218302,22.061322,52,1
68.765941,15.496533,45,0
80.420377,23.761621,64,1
73.149345,32.724416,70,0
71.467371,29.166183,100,1
75.707137,10.86651,28,2
70.275389,27.216594,85,2
73.848154,28.083702,86,0
80.980747,15.611925,47,2
85.853303,9.279011,40,1
83.587758,25.487625,50,2
80.562707,29.941868,96,0
79.286116,31.732886,83,2
85.44867,18.245967,23,1
79.684121,30.175691,34,1
75.698602,25.053824,55,0
86.45827,12.511926,82,0
69.344514,33.424949,97,2
77.70331,17.612848,81,2
78.760269,24.177035,54,3
73.217739,25.148684,48,0
83.560244,23.790833,78,1
83.399874,19.07711,31,0
83.469941,12.996151,78,0
80.586087,27.433021,94,2
79.658293,25.922176,79,1
79.023394,14.903633,81,0
70.971853,21.378412,1,3
82.05504,32.435549,65,2
83.862007,32.156306,2,0
68.711973,9.916201,30,2
76.079263,20.705013,38,0
83.757315,29.043168,73,0
69.435837,19.579066,91,2
76.787336,18.153358,64,2
76.083937,32.302455,71,1
83.667059,13.211538,52,1
85.300818,17.303652,95,3
73.499596,11.373994,79,1
78.606071,18.767675,85,3
78.936284,18.53769,29,3
68.925526,25.258478,70,0
78.062329,16.006337,29,0
71.450736,19.611953,61,3
83.42865,32.139277,95,1
71.840584,16.052052,72,2
86.216066,31.470566,33,0
70.085421,33.876579,35,2
75.863299,12.045955,10,1
71.195379,32.761649,95,0
71.622537,15.940478,95,0
86.423808,27.922114,7,2
71.823435,21.004192,54,1
72.053362,21.576861,79,3
83.72075,13.317139,31,0
83.545987,31.45139,63,2
70.447515,14.702477,74,2
79.71118,20.852765,17,2
83.990206,20.880923,35,3
79.147227,30.025553,41,2
69.248736,23.320751,73,1
83.438024,14.342791,59,1
69.678268,13.660059,91,1
70.984016,31.646792,69,3
84.397458,21.267004,69,2
83.341202,17.486103,32,0
67.920826,33.209329,68,3
75.313098,33.028931,37,0
71.419226,19.932789,31,3
80.945561,9.607103,45,1
76.121505,17.998122,31,1
76.618444,27.000956,47,0
69.190004,32.814429,52,3
86.357111,13.601725,86,1
69.223318,29.409435,98,3
67.254435,20.77056,18,1
81.783958,18.023439,76,3
79.009747,24.627327,99,0
85.681591,17.733738,34,0
85.341102,33.586236,47,3
72.957675,12.227856,42,2
82.296023,11.423134,84,2
83.84859,9.803408,67,0
77.152374,29.192965,58,2
79.367546,17.679428,37,1
73.222987,30.634194,5,3
80.110864,11.995568,9,0
83.370904,10.336839,75,2
70.804277,24.556082,67,1
76.959164,14.27918,72,0
76.446655,13.837805,99,0
76.744639,28.835981,71,2
75.477919,24.870731,65,2
77.657121,28.484591,24,3
76.190665,33.340803,21,2
68.244105,27.449651,66,3
83.866757,10.699028,75,2
82.826143,28.493507,73,1
78.246722,15.712703,30,0
67.837578,15.638747,96,2
71.017131,16.950071,73,0
74.15019,25.222532,72,0
79.387176,30.94889,88,3
75.812087,9.233358,82,3
79.632957,27.689282,14,1
70.71008,11.023711,26,1
74.982692,19.069634,99,3
85.203196,28.532155,48,3
67.451736,9.942931,63,1
79.008565,10.619781,80,1
84.385183,22.449781,47,2
70.976994,26.174057,99,0
86.751137,22.834833,26,1
81.96249,19.866643,45,2
84.674786,29.394144,97,0
68.070698,15.645589,41,2
80.516109,12.875191,89,1
68.532121,18.169245,9,1
74.16847,11.923524,30,3
69.422726,20.976364,27,3
74.865216,18.963072,99,3
70.276216,25.776917,90,2
69.000995,24.363963,36,3
73.805993,23.332875,5,2
73.59231,27.453523,9,3
72.561573,14.065022,13,0
76.160563,17.609396,55,0
68.93137,14.658453,94,0
72.265673,8.92488,77,1
83.212657,31.708893,7,3
85.945693,10.678619,52,3
82.91247,30.024603,28,2
77.672582,20.91756,82,2
86.419461,20.592944,61,0
78.043978,30.2117,28,3
80.648698,21.229854,51,1
73.201383,23.772227,26,0
67.070057,21.183234,89,2
68.172552,32.559027,68,3
68.720626,23.327852,31,3
81.213965,28.519184,57,0
81.60278,9.533631,25,1
81.688007,30.058841,63,1
74.280862,28.687942,59,2
83.316422,19.022921,70,1
70.824552,11.140267,6,1
82.380856,19.057453,51,1
79.835029,12.171326,98,2
82.318522,14.109781,83,1
86.529961,14.906239,73,0
85.928987,26.312555,10,2
71.115894,21.749755,74,0
69.619714,26.735683,20,0
79.033729,28.306054,28,0
85.883024,18.65126,49,2
85.812601,15.8945,67,3
72.603752,11.337993,47,3
86.604047,26.368434,75,2
70.395441,16.590239,78,1
72.975816,31.094964,47,1
67.44533,8.720672,93,0
74.648422,11.67381,15,3
68.486136,29.323133,57,3
74.260925,22.669945,41,3
71.334041,21.336571,74,1
83.4724,20.57026,16,1
67.309555,12.757086,7,3
67.434999,25.101229,65,3
67.523761,11.637424,100,3
74.520611,14.326937,61,2
71.099599,14.927191,53,1
76.972271,31.400208,2,1
76.862024,10.906492,44,2
85.207363,17.863567,0,2
80.081647,27.377513,63,2
75.935647,27.729453,18,1
78.647932,26.569622,29,2
74.29099,16.534907,72,0
74.863813,13.431984,16,3
68.99286,25.969721,66,0
81.030746,22.219048,11,0
73.441817,26.644228,85,3
80.456906,31.122301,65,3
83.579644,10.394354,3,3
67.125716,11.271504,54,3
74.753621,21.815972,68,1
83.174029,18.363851,67,1
77.499277,24.100463,19,1
83.32471,16.626446,47,1
80.009822,25.250952,25,0
67.776854,11.417313,27,1
84.106861,16.027228,93,3
75.918296,12.765882,87,2
67.950461,11.826912,18,2
86.924955,30.327546,85,0
67.820152,9.905589,40,1
84.133433,32.62016,79,0
76.683343,20.577095,76,2
69.17103,28.297109,16,1
78.45351,21.970364,94,0
79.692515,14.724218,19,2
77.057914,21.670849,34,2
78.132307,30.454517,6,3
78.102196,13.868062,79,3
71.785146,28.657639,91,3
70.406823,8.849859,60,1
84.548643,22.564169,82,0
74.496081,26.372124,91,0
67.79849,26.060623,23,2
76.22169,11.769696,82,0
86.933594,10.19018,43,2
86.506718,22.962125,19,3
68.202144,32.037874,57,2
85.426581,32.702518,21,0
85.908561,17.809733,90,3
67.815132,16.625196,42,1
71.505266,23.613538,19,0
77.799658,11.730488,74,0
69.457682,25.85928,89,3
73.582955,21.439197,53,1
80.365665,15.859849,43,0
68.61375,16.413245,61,3
74.989092,25.965865,29,1
69.233709,28.170581,78,1
71.173063,20.047874,77,1
67.359043,14.471698,62,3
67.398612,29.002744,83,3
68.226515,10.772679,68,2
86.697712,14.498068,27,1
86.991352,21.272127,79,3
72.912727,21.242633,83,1
71.134002,20.860052,91,1
77.160948,9.466765,42,0
67.674677,12.517529,92,1
75.025101,17.378236,14,2
81.443542,13.328267,54,2
79.448186,8.937489,79,0
85.775542,18.528055,22,0
86.716539,15.442281,93,2
77.891937,24.635457,59,0
75.518824,30.380945,94,3
73.607502,21.166962,11,3
79.294346,16.077849,27,3
81.703999,28.416265,99,0
84.563904,15.437535,75,1
79.334711,13.1907,67,2
70.798485,10.615432,7,3
84.874768,18.374121,46,1
75.992553,10.896208,84,2
70.385158,33.172922,0,0
79.095958,13.547374,54,0
74.854071,18.341523,48,1
84.241467,10.461748,39,2
82.762587,15.1127,66,2
80.441919,19.723733,5,3
78.115015,12.983444,37,0
72.14279,27.443052,26,2
68.80089,27.293102,69,0
72.425845,10.611025,35,1
82.090723,9.75664,41,3
79.915292,27.990065,23,2
85.629872,20.162296,11,3
70.829892,17.598391,78,2
81.747227,27.084669,57,3
71.176388,12.245363,77,2
86.30748,9.329087,88,2
71.049785,20.854354,74,1
75.071731,22.289012,10,3
71.642616,16.041179,3,1
85.463354,26.288898,92,0
84.690801,19.475664,6,0
75.237629,26.114563,2,0
69.537286,12.027268,11,3
85.176582,31.765373,89,0
77.56534,25.063882,74,0
84.914039,12.126937,37,0
70.897331,32.983795,30,3
78.365662,27.695951,19,1
83.488501,27.626503,12,0
78.820507,19.719837,18,1
86.207914,16.984964,61,1
70.246656,14.544232,82,2
85.314643,26.210798,79,0
76.3599,25.216288,64,2
84.212761,31.466624,22,1
74.156162,30.573713,95,1
81.528298,24.694829,10,0
68.723828,21.716738,77,1
79.730461,22.481708,83,3
75.475853,15.180673,51,2
82.954949,9.785918,23,2
75.994008,11.415062,33,2
77.343177,17.5366,25,2
86.02753,32.952602,93,1
79.995939,28.607691,69,0
85.816149,19.10152,38,1
78.13854,17.731736,32,0
69.471018,21.747771,54,1
71.868928,15.295248,86,1
84.88855,21.665033,13,3
83.220367,22.279602,69,0
72.09375,27.970486,21,1
84.479378,18.47074,46,0
75.079393,24.982852,7,3
74.613862,12.290846,37,3
76.972853,28.193519,16,0
81.059312,22.795929,21,3
74.198373,19.968735,82,1
78.866114,13.959416,82,0
77.586003,13.162345,85,2
84.106592,25.975338,60,1
81.145262,16.424403,89,1
78.278635,31.008364,66,0
84.390544,26.160113,18,3
86.424696,31.32755,84,0
76.936041,22.563789,70,3
71.015305,11.621432,70,1
81.204319,27.927309,44,1
69.809179,30.482075,56,2
71.277043,19.760966,81,3
81.748134,32.235882,51,0
70.37688,17.131941,34,1
84.241263,10.129868,29,2
84.527864,31.142126,16,2
84.122044,31.127515,37,1
80.344559,14.327533,99,0
75.80461,10.529453,29,3
82.76051,12.136383,41,1
86.986262,9.2122,56,3
70.544226,14.09774,32,1
79.349537,10.714093,51,3
80.109727,27.616169,47,0
73.355964,31.738957,81,0
76.391956,30.962389,68,1
80.385625,30.290183,15,1
86.097798,29.062862,75,1
80.274957,32.690699,9,3
79.043162,24.103957,77,3
72.686313,27.574123,78,3
84.248512,33.680843,36,3
79.861505,15.509712,60,1
67.781539,27.01061,14,2
83.07994,15.615873,13,0
72.0684,31.744807,0,1
67.763565,10.984378,85,1
72.508599,16.039295,59,3
